Time, Distance From Path, Angle From Next Waypoint
4.84541, 0.006366909, 0
4.862217, 0.01260087, 0
4.878731, 0.01851506, 0
4.895763, 0.02444087, 0
4.912897, 0.03022551, 0
4.928776, 0.03539747, 0
4.945901, 0.04074405, 0
4.961682, 0.04538097, 0
4.979026, 0.05005642, 0
4.995392, 0.05398407, 0
5.011668, 0.05741942, 0
5.028462, 0.06043237, 0
5.045285, 0.06283872, 0
5.061582, 0.06456242, 0
5.078959, 0.06575846, 0
5.095645, 0.06615423, 0
5.112628, 0.0658563, 0
5.128322, 0.06492067, 0
5.145123, 0.06323355, 0
5.161462, 0.06084182, 0
5.17847, 0.05753026, 0
5.19502, 0.05341997, 0
5.212348, 0.04829348, 0
5.228329, 0.04276612, 0
5.245576, 0.03604446, 0
5.261611, 0.02921328, 0
5.278713, 0.02152459, 0
5.295298, 0.01371981, 0
5.312269, 0.005473163, 0
5.328817, 0.002748395, 0
5.345978, 0.01130156, 0
5.362378, 0.01944776, 0
5.379128, 0.02768798, 0
5.39537, 0.03555986, 0
5.412198, 0.04361508, 0
5.42847, 0.05126876, 0
5.445395, 0.05911045, 0
5.461543, 0.0664864, 0
5.478758, 0.07426127, 0
5.494925, 0.08145136, 0
5.511883, 0.08882353, 0
5.528823, 0.09603088, 0
5.545403, 0.1029199, 0
5.561441, 0.1094356, 0
5.57844, 0.1161878, 0
5.594747, 0.1161878, 0
5.611679, 0.1161878, 0
5.629113, 0.1161878, 0
5.645508, 0.1161878, 0
5.661592, 0.1161878, 0
5.678568, 0.1161878, 0
5.695308, 0.1161878, 0
5.711959, 0.1161878, 0
5.72884, 0.1161878, 0
5.745564, 0.1161878, 0
5.762165, 0.1161878, 0
5.778963, 0.1161878, 0
5.795621, 0.1161878, 0
5.812227, 0.1161878, 0
5.829403, 0.1161878, 0
5.846166, 0.1161878, 0
5.862241, 0.1161878, 0
5.878594, 0.1161878, 0
5.895202, 0.1161878, 0
5.912371, 0.1161878, 0
5.928778, 0.1161878, 0
5.945068, 0.1161878, 0
5.961992, 0.1161878, 0
5.978498, 0.1161878, 0
5.995277, 0.1161878, 0
6.011729, 0.1161878, 0
6.028652, 0.1161878, 0
6.04541, 0.1161878, 0
6.061916, 0.1161878, 0
6.078321, 0.1161878, 0
6.094659, 0.1161878, 0
6.111584, 0.1161878, 0
6.128415, 0.1161878, 0
6.144823, 0.1161878, 0
6.164983, 0.1161878, 0
6.19478, 0.1161878, 0
6.211639, 0.1161878, 0
6.228341, 0.1161878, 0
6.246085, 0.1161878, 0
6.26226, 0.1161878, 0
6.278989, 0.1161878, 0
6.295346, 0.1161878, 0
6.31205, 0.1161878, 0
6.329177, 0.1161878, 0
6.345011, 0.1161878, 0
6.361844, 0.1161878, 0
6.378021, 0.1161878, 0
6.394868, 0.1161878, 0
6.411364, 0.1161878, 0
6.428228, 0.1161878, 0
6.44524, 0.1161878, 0
6.461926, 0.1161878, 0
6.479262, 0.1161878, 0
6.495033, 0.1161878, 0
6.511828, 0.1161878, 0
6.528288, 0.1161878, 0
6.545562, 0.1161878, 0
6.562299, 0.1161878, 0
6.578416, 0.1161878, 0
6.595175, 0.1161878, 0
6.611876, 0.1161878, 0
6.628903, 0.1161878, 0
6.645318, 0.1161878, 0
6.662634, 0.1161878, 0
6.678435, 0.1161878, 0
6.695235, 0.1161878, 0
6.711837, 0.1161878, 0
6.728725, 0.1161878, 0
6.745346, 0.1161878, 0
6.762202, 0.1044896, 0
6.778375, 0.09214923, 0
6.795722, 0.07780691, 0
6.812602, 0.06285916, 0
6.828916, 0.04756668, 0
6.845398, 0.03142049, 0
6.861972, 0.01462463, 0
6.879137, 0.003139008, 0
6.896358, 0.02137009, 0
6.911723, 0.03790924, 0
6.928631, 0.05632517, 0
6.945231, 0.07451783, 0
6.962047, 0.09300426, 0
6.978402, 0.1109544, 0
6.995568, 0.129734, 0
7.012249, 0.1479686, 0
7.028665, 0.1658925, 0
7.045661, 0.1844431, 0
7.062198, 0.2024484, 0
7.078193, 0.2198445, 0
7.09487, 0.2379896, 0
7.111567, 0.2561846, 0
7.128476, 0.2746189, 0
7.145329, 0.29299, 0
7.164049, 0.3133408, 0
7.178884, 0.3294243, 0
7.195365, 0.3472212, 0
7.213144, 0.3663607, 0
7.22919, 0.3835965, 0
7.245584, 0.4387068, 0
7.262314, 0.3892223, 0
7.279674, 0.3379323, 0
7.295622, 0.2908491, 0
7.311392, 0.2443473, 0
7.328429, 0.1941381, 0
7.344787, 0.1459478, 0
7.36185, 0.09565319, 0
7.378452, 0.04672214, 0
7.395297, 0.002913486, 0
7.412212, 0.05274322, 0
7.428736, 0.1014108, 0
7.445591, 0.1510358, 0
7.46172, 0.19851, 0
7.478764, 0.2486911, 0
7.495602, 0.2982878, 0
7.511404, 0.3448223, 0
7.528757, 0.3958842, 0
7.544808, 0.443067, 0
7.56152, 0.4921345, 0
7.578411, 0.5416704, 0
7.595165, 0.5907232, 0
7.612366, 0.5907232, 0
7.629405, 0.5907232, 0
7.646256, 0.5907232, 0
7.662198, 0.5907232, 0
7.679069, 0.5907232, 0
7.6955, 0.5907232, 0
7.712148, 0.5907232, 0
7.728608, 0.5907232, 0
7.745108, 0.5907232, 0
7.76273, 0.5907232, 0
7.778493, 0.5907232, 0
7.794734, 0.5907232, 0
7.811646, 0.5907232, 0
7.828496, 0.5907232, 0
7.844831, 0.5907232, 0
7.861715, 0.5907232, 0
7.87886, 0.5907232, 0
7.894707, 0.5907232, 0
7.912009, 0.5907232, 0
7.928384, 0.5907232, 0
7.944812, 0.5907232, 0
7.961599, 0.5907232, 0
7.978189, 0.5907232, 0
7.994933, 0.5907232, 0
8.011597, 0.5907232, 0
8.028181, 0.5907232, 0
8.045116, 0.5907232, 0
8.06192, 0.5907232, 0
8.078703, 0.5907232, 0
8.094885, 0.6369938, 0
8.112, 0.6859184, 0
8.128819, 0.7339787, 0
8.144929, 0.7800081, 0
8.161759, 0.8280801, 0
8.178605, 0.8761978, 0
8.194725, 0.9222322, 0
8.211466, 0.9700384, 0
8.228436, 1.018483, 0
8.245376, 1.06681, 0
8.262127, 1.114576, 0
8.278458, 1.161113, 0
8.294698, 1.207389, 0
8.311823, 1.256181, 0
8.328794, 1.304524, 0
8.344865, 1.350279, 0
8.361622, 1.397985, 0
8.378102, 1.444894, 0
8.394989, 1.492951, 0
8.412312, 1.542215, 0
8.428515, 1.588273, 0
8.444758, 1.634406, 0
8.461705, 1.682489, 0
8.478602, 1.730384, 0
8.49529, 1.777595, 0
8.51253, 1.826242, 0
8.529273, 1.873259, 0
8.544973, 1.917099, 0
8.561765, 1.963677, 0
8.578541, 2.009853, 0
8.594923, 2.009853, 0
8.611739, 2.009853, 0
8.629035, 2.009853, 0
8.645391, 2.009853, 0
8.661453, 2.009853, 0
8.678063, 2.009853, 0
8.695683, 2.009853, 0
8.712342, 2.009853, 0
8.728005, 2.009853, 0
8.744955, 2.009853, 0
8.761978, 2.009853, 0
8.778294, 2.009853, 0
8.795261, 2.009853, 0
8.811649, 2.009853, 0
8.828085, 2.009853, 0
8.844638, 2.009853, 0
8.861624, 2.009853, 0
8.878315, 2.009853, 0
8.895341, 2.009853, 0
8.911359, 2.009853, 0
8.928419, 2.009853, 0
8.945379, 2.009853, 0
8.961613, 2.009853, 0
8.978419, 2.009853, 0
8.995187, 2.009853, 0
9.011453, 2.009853, 0
9.028439, 2.009853, 0
9.045009, 2.009853, 0
9.062238, 2.009853, 0
9.078605, 2.009853, 0
9.095117, 2.009853, 0
9.111554, 2.009853, 0
9.128455, 2.009853, 0
9.144661, 2.009853, 0
9.161764, 2.009853, 0
9.178427, 2.009853, 0
9.194771, 2.009853, 0
9.211816, 2.009853, 0
9.228953, 2.009853, 0
9.245359, 2.009853, 0
9.262055, 2.009853, 0
9.278345, 2.009853, 0
9.294415, 2.009853, 0
9.311373, 2.009853, 0
9.328278, 2.009853, 0
9.344894, 2.009853, 0
9.361502, 2.009853, 0
9.378026, 2.009853, 0
9.394892, 2.009853, 0
9.411757, 2.009853, 0
9.428802, 2.009853, 0
9.445375, 2.009853, 0
9.461751, 2.009853, 0
9.478373, 2.009853, 0
9.49548, 2.009853, 0
9.511866, 2.009853, 0
9.528726, 2.009853, 0
9.545136, 2.009853, 0
9.561495, 2.009853, 0
9.577971, 2.009853, 0
9.594864, 2.009853, 0
9.611161, 2.009853, 0
9.628029, 2.009853, 0
9.644803, 2.009853, 0
9.661473, 2.009853, 0
9.678085, 2.009853, 0
9.695461, 2.009853, 0
9.711722, 2.009853, 0
9.728296, 2.009853, 0
9.745352, 2.009853, 0
9.761652, 2.009853, 0
9.778302, 2.009853, 0
9.795053, 2.009853, 0
9.811226, 2.009853, 0
9.828185, 2.009853, 0
