Time, Distance From Path, Angle From Next Waypoint
9.793908, 0.02043787, 0
9.810439, 0.04038373, 0
9.826893, 0.06021887, 0
9.843728, 0.08050502, 0
9.86438, 0.1054168, 0
9.876896, 0.1205369, 0
9.89353, 0.1406074, 0
9.910743, 0.1614037, 0
9.927757, 0.1819696, 0
9.94329, 0.2007773, 0
9.961046, 0.2222982, 0
9.977005, 0.2416693, 0
9.994107, 0.2624505, 0
10.01011, 0.2819183, 0
10.02658, 0.3019807, 0
10.04405, 0.3233158, 0
10.06033, 0.3432351, 0
10.07695, 0.3636077, 0
10.09363, 0.3840861, 0
10.11037, 0.4046767, 0
10.12782, 0.4261526, 0
10.14362, 0.4261526, 0
10.16062, 0.4261526, 0
10.17737, 0.4261526, 0
10.19372, 0.4261526, 0
10.20999, 0.4261526, 0
10.22725, 0.4261526, 0
10.24361, 0.4261526, 0
10.26042, 0.4261526, 0
10.27732, 0.4261526, 0
10.29388, 0.4261526, 0
10.31006, 0.4261526, 0
10.32708, 0.4261526, 0
10.34364, 0.4261526, 0
10.36032, 0.4261526, 0
10.37663, 0.4261526, 0
10.39361, 0.4261526, 0
10.41029, 0.4261526, 0
10.42756, 0.4261526, 0
10.44353, 0.4261526, 0
10.46043, 0.4261526, 0
10.47665, 0.4261526, 0
10.49351, 0.4466612, 0
10.51031, 0.4671073, 0
10.52673, 0.4870448, 0
10.54426, 0.5083439, 0
10.56043, 0.5280182, 0
10.57697, 0.5481631, 0
10.59363, 0.5685048, 0
10.61081, 0.5905074, 0
10.62682, 0.6118546, 0
10.64427, 0.6351148, 0
10.66003, 0.6561158, 0
10.67744, 0.6792805, 0
10.69426, 0.7016471, 0
10.71082, 0.7235325, 0
10.72712, 0.7450159, 0
10.74345, 0.7671245, 0
10.7611, 0.7909543, 0
10.77714, 0.8131092, 0
10.79347, 0.836275, 0
10.81026, 0.8600808, 0
10.82682, 0.8836219, 0
10.8435, 0.9073411, 0
10.86026, 0.9311663, 0
10.87675, 0.9546222, 0
10.89361, 0.9785689, 0
10.91022, 1.002227, 0
10.92767, 1.027091, 0
10.94344, 1.049622, 0
10.96021, 1.073602, 0
10.97693, 1.09753, 0
10.99349, 1.12121, 0
11.01024, 1.145185, 0
11.02685, 1.168921, 0
11.04393, 1.193323, 0
11.06062, 1.217147, 0
11.07715, 1.240727, 0
11.09429, 1.265157, 0
11.11106, 1.289082, 0
11.12683, 1.311579, 0
11.14347, 1.335309, 0
11.16029, 1.359291, 0
11.17689, 1.382972, 0
11.19409, 1.407524, 0
11.21025, 1.430589, 0
11.22665, 1.454003, 0
11.2433, 1.477803, 0
11.26153, 1.503899, 0
11.27673, 1.525648, 0
11.29342, 1.549573, 0
11.31008, 1.57352, 0
11.32668, 1.597527, 0
11.34351, 1.623236, 0
11.36005, 1.685955, 0
11.37674, 1.685955, 0
11.39382, 1.685955, 0
11.41052, 1.685955, 0
11.4269, 1.685955, 0
11.44366, 1.685955, 0
11.46002, 1.685955, 0
11.47689, 1.685955, 0
11.49347, 1.685955, 0
11.51083, 1.685955, 0
11.52687, 1.685955, 0
11.54344, 1.685955, 0
11.56029, 1.685955, 0
11.5771, 1.685955, 0
11.5941, 1.685955, 0
11.61022, 1.685955, 0
11.62718, 1.685955, 0
11.64598, 1.685955, 0
11.67693, 1.685955, 0
11.69343, 1.685955, 0
11.71028, 1.685955, 0
11.7268, 1.685955, 0
11.74379, 1.685955, 0
11.76059, 1.685955, 0
11.77701, 1.685955, 0
11.79365, 1.685955, 0
11.81001, 1.685955, 0
11.82666, 1.685955, 0
11.84379, 1.707405, 0
11.86025, 1.728015, 0
11.87683, 1.74879, 0
11.89404, 1.770327, 0
11.91002, 1.790288, 0
11.92744, 1.812028, 0
11.94317, 1.831661, 0
11.96021, 1.852884, 0
11.97693, 1.869145, 0
11.99345, 1.873342, 0
12.01011, 1.868474, 0
12.02669, 1.852407, 0
12.04422, 1.824866, 0
12.06011, 1.795433, 0
12.07735, 1.757575, 0
12.0937, 1.717872, 0
12.11018, 1.67438, 0
12.12659, 1.629417, 0
12.14338, 1.581597, 0
12.16, 1.533863, 0
12.17672, 1.485676, 0
12.19367, 1.333393, 0
12.21054, 1.268002, 0
12.22649, 1.206179, 0
12.24331, 1.141717, 0
12.26021, 1.078471, 0
12.2767, 1.025174, 0
12.29392, 0.9860293, 0
12.31048, 0.9574474, 0
12.32687, 0.9313253, 0
12.34381, 0.9043264, 0
12.36088, 0.87714, 0
12.37667, 0.8519927, 0
12.39409, 0.8242069, 0
12.4101, 0.7986735, 0
12.42681, 0.7720017, 0
12.44331, 0.7456623, 0
12.46004, 0.7189653, 0
12.47673, 0.6923419, 0
12.49313, 0.6661711, 0
12.51059, 0.6432729, 0
12.52714, 0.6432729, 0
12.54329, 0.6432729, 0
12.56039, 0.6432729, 0
12.57667, 0.6432729, 0
12.5939, 0.6432729, 0
12.61018, 0.6432729, 0
12.62722, 0.6432729, 0
12.64454, 0.6432729, 0
12.65991, 0.6432729, 0
12.6768, 0.6432729, 0
12.69343, 0.6432729, 0
12.71086, 0.6432729, 0
12.72657, 0.6432729, 0
12.74345, 0.6432729, 0
12.76068, 0.6432729, 0
12.7768, 0.6432729, 0
12.79365, 0.6432729, 0
12.81003, 0.6432729, 0
12.82644, 0.6432729, 0
12.84353, 0.6432729, 0
12.86044, 0.6432729, 0
12.87697, 0.6432729, 0
12.89361, 0.6432729, 0
12.91021, 0.6432729, 0
12.92655, 0.6432729, 0
12.94344, 0.6432729, 0
12.96379, 0.6432729, 0
12.97685, 0.6432729, 0
12.99311, 0.6432729, 0
13.01021, 0.6432729, 0
13.02705, 0.6248818, 0
13.04317, 0.6072574, 0
13.06056, 0.5882326, 0
13.07732, 0.5413072, 0
13.09353, 0.4860251, 0
13.1115, 0.4193158, 0
13.12677, 0.3616713, 0
13.14333, 0.2985444, 0
13.15989, 0.2349172, 0
13.17681, 0.1699558, 0
13.19332, 0.1065048, 0
13.21063, 0.03995419, 0
13.22678, 0.02214616, 0
13.24332, 0.08591855, 0
13.26072, 0.1533573, 0
13.27736, 0.2180105, 0
13.29381, 0.2819076, 0
13.31028, 0.3459131, 0
13.32704, 0.410995, 0
13.34334, 0.4742019, 0
13.35988, 0.5379423, 0
13.37672, 0.6019613, 0
13.39375, 0.6615975, 0
13.41036, 0.7162725, 0
13.42725, 0.7692553, 0
13.44314, 0.8177915, 0
13.46013, 0.8685039, 0
13.47674, 0.9176148, 0
13.49376, 0.9661261, 0
13.51023, 1.00943, 0
13.52656, 1.047158, 0
13.54354, 1.080356, 0
13.55974, 1.101042, 0
13.57901, 1.122085, 0
13.59425, 1.122085, 0
13.61048, 1.122085, 0
13.62801, 1.122085, 0
13.64459, 1.122085, 0
13.66034, 1.122085, 0
13.6774, 1.122085, 0
13.69305, 1.122085, 0
13.71025, 1.122085, 0
13.72641, 1.122085, 0
13.74336, 1.122085, 0
13.76047, 1.122085, 0
13.77657, 1.122085, 0
13.79391, 1.122085, 0
13.81035, 1.122085, 0
13.82641, 1.122085, 0
13.84356, 1.122085, 0
13.86023, 1.122085, 0
13.8766, 1.122085, 0
13.89365, 1.122085, 0
13.90998, 1.122085, 0
13.92684, 1.122085, 0
13.9432, 1.122085, 0
13.96003, 1.122085, 0
13.97684, 1.122085, 0
13.99336, 1.122085, 0
14.01011, 1.122085, 0
14.02661, 1.122085, 0
14.04356, 1.140495, 0
14.05974, 1.158048, 0
14.07724, 1.177037, 0
14.09308, 1.194218, 0
14.11018, 1.212767, 0
14.1266, 1.230566, 0
14.14357, 1.248947, 0
14.15964, 1.266343, 0
14.17682, 1.284942, 0
14.19353, 1.299733, 0
14.21003, 1.305255, 0
14.2264, 1.306579, 0
14.24329, 1.307945, 0
14.26005, 1.308864, 0
14.27653, 1.308061, 0
14.29397, 1.303017, 0
14.3102, 1.295283, 0
14.32666, 1.284076, 0
14.34297, 1.26804, 0
14.36005, 1.243337, 0
14.377, 1.206035, 0
14.39344, 1.150685, 0
14.41012, 1.087771, 0
14.42691, 1.024462, 0
14.44299, 0.9638025, 0
14.46003, 0.8995357, 0
14.47697, 0.8356516, 0
14.4976, 0.7578506, 0
14.5098, 0.7118558, 0
14.52647, 0.6489847, 0
14.54334, 0.5979154, 0
14.56001, 0.5549425, 0
14.57707, 0.5109446, 0
14.5935, 0.4615899, 0
14.60967, 0.4615899, 0
14.62674, 0.4615899, 0
14.64333, 0.4615899, 0
14.66032, 0.4615899, 0
14.67701, 0.4615899, 0
14.69323, 0.4615899, 0
14.70982, 0.4615899, 0
14.72659, 0.4615899, 0
14.74335, 0.4615899, 0
14.75969, 0.4615899, 0
14.77633, 0.4615899, 0
14.79342, 0.4615899, 0
14.80983, 0.4615899, 0
14.82648, 0.4615899, 0
14.84297, 0.4615899, 0
14.86021, 0.4615899, 0
14.87703, 0.4615899, 0
14.89402, 0.4615899, 0
14.90992, 0.4615899, 0
14.92637, 0.4615899, 0
14.94353, 0.4615899, 0
14.96011, 0.4615899, 0
14.97678, 0.4615899, 0
14.99306, 0.4615899, 0
15.00991, 0.4615899, 0
15.0268, 0.4615899, 0
15.04304, 0.4615899, 0
15.05963, 0.4615899, 0
15.077, 0.4615899, 0
15.09324, 0.4615899, 0
15.10994, 0.4615899, 0
15.12697, 0.4615899, 0
15.14317, 0.4615899, 0
15.16045, 0.4615899, 0
15.17666, 0.4005136, 0
15.19347, 0.3571658, 0
15.20997, 0.3239862, 0
15.22655, 0.2933613, 0
15.2429, 0.2652072, 0
15.26134, 0.2333779, 0
15.27685, 0.2065811, 0
15.29338, 0.1786605, 0
15.30991, 0.1506944, 0
15.32701, 0.1224209, 0
15.34308, 0.09710555, 0
15.36002, 0.07230192, 0
15.37696, 0.05089447, 0
15.39326, 0.03361256, 0
15.41011, 0.0190984, 0
15.42655, 0.009222006, 0
15.44301, 0.002944769, 0
15.45979, 0.002351142, 0
15.47664, 0.005985853, 0
15.4931, 0.009585164, 0
15.51054, 0.01341844, 0
