Time, Distance From Path, Angle From Next Waypoint
10.75418, 0.004603295, 0
10.7694, 0.008436243, 0
10.78662, 0.01281582, 0
10.80295, 0.01702682, 0
10.81925, 0.02128635, 0
10.83659, 0.02589755, 0
10.85236, 0.03012826, 0
10.86998, 0.03487918, 0
10.88627, 0.0392833, 0
10.90285, 0.04381358, 0
10.91964, 0.04842319, 0
10.93677, 0.05312336, 0
10.95314, 0.05761038, 0
10.96928, 0.06205288, 0
10.98706, 0.06698552, 0
11.00263, 0.07134217, 0
11.01973, 0.0761536, 0
11.0365, 0.08088101, 0
11.05293, 0.08555598, 0
11.06966, 0.09033272, 0
11.0856, 0.09492023, 0
11.10329, 0.1000312, 0
11.11928, 0.1000312, 0
11.13611, 0.1000312, 0
11.15298, 0.1000312, 0
11.16937, 0.1000312, 0
11.18644, 0.1000312, 0
11.20351, 0.1000312, 0
11.21912, 0.1000312, 0
11.23638, 0.1000312, 0
11.25315, 0.1000312, 0
11.26917, 0.1000312, 0
11.28569, 0.1000312, 0
11.30302, 0.1000312, 0
11.31972, 0.1000312, 0
11.33585, 0.1000312, 0
11.35339, 0.1000312, 0
11.36927, 0.1000312, 0
11.38643, 0.1000312, 0
11.403, 0.1000312, 0
11.41903, 0.1000312, 0
11.43608, 0.1000312, 0
11.45299, 0.1000312, 0
11.46934, 0.1000312, 0
11.48631, 0.1000312, 0
11.50319, 0.1000312, 0
11.5196, 0.1000312, 0
11.536, 0.1000312, 0
11.55311, 0.1000312, 0
11.56903, 0.1000312, 0
11.58638, 0.1000312, 0
11.6023, 0.1000312, 0
11.61954, 0.1000312, 0
11.63633, 0.1000312, 0
11.65232, 0.1000312, 0
11.66951, 0.1000312, 0
11.68691, 0.1000312, 0
11.70311, 0.1000312, 0
11.7192, 0.1000312, 0
11.73638, 0.1000312, 0
11.75227, 0.1000312, 0
11.76998, 0.1000312, 0
11.78623, 0.1000312, 0
11.80224, 0.1000312, 0
11.81932, 0.1000312, 0
11.83635, 0.1000312, 0
11.85249, 0.1000312, 0
11.86985, 0.1000312, 0
11.88558, 0.1000312, 0
11.90242, 0.1000312, 0
11.91995, 0.1000312, 0
11.93606, 0.1000312, 0
11.9529, 0.1000312, 0
11.96979, 0.1000312, 0
11.98599, 0.1000312, 0
12.00314, 0.1000312, 0
12.02006, 0.1000312, 0
12.03575, 0.1000312, 0
12.05312, 0.1000312, 0
12.06899, 0.1000312, 0
12.086, 0.1000312, 0
12.10255, 0.1000312, 0
12.11953, 0.1000312, 0
12.13579, 0.1000312, 0
12.15246, 0.1000312, 0
12.16933, 0.1000312, 0
12.18678, 0.1000312, 0
12.20263, 0.1000312, 0
12.21992, 0.1000312, 0
12.23575, 0.1000312, 0
12.25311, 0.1000312, 0
12.26896, 0.1000312, 0
12.28619, 0.1000312, 0
12.30249, 0.1000312, 0
12.31983, 0.1000312, 0
12.33602, 0.1000312, 0
12.35266, 0.1000312, 0
12.3698, 0.1000312, 0
12.38579, 0.1000312, 0
12.40265, 0.1000312, 0
12.41979, 0.1000312, 0
12.43572, 0.1000312, 0
12.45225, 0.1000312, 0
12.46909, 0.1000312, 0
12.48615, 0.1000312, 0
12.50319, 0.1000312, 0
12.51913, 0.1000312, 0
12.53611, 0.1000312, 0
12.55396, 0.1000312, 0
12.56897, 0.1000312, 0
12.58602, 0.1000312, 0
12.60287, 0.1000312, 0
12.61955, 0.1000312, 0
12.63595, 0.1000312, 0
12.65228, 0.1000312, 0
12.67001, 0.1000312, 0
12.6861, 0.1000312, 0
12.70313, 0.1000312, 0
12.71887, 0.1000312, 0
12.7367, 0.1000312, 0
12.75269, 0.1000312, 0
12.76924, 0.1000312, 0
12.78611, 0.1000312, 0
12.80324, 0.1000312, 0
12.81962, 0.1000312, 0
12.83584, 0.1000312, 0
12.8524, 0.1000312, 0
12.87163, 0.1114976, 0
12.88593, 0.1200378, 0
12.90265, 0.1300567, 0
12.91987, 0.1404137, 0
12.93573, 0.1499644, 0
12.95241, 0.1600312, 0
12.96968, 0.1704921, 0
