Time, Distance From Path, Angle From Next Waypoint
2.448197, 0.1065294, 0
2.480236, 0.2113876, 0
2.514223, 0.3223457, 0
2.554089, 0.4522399, 0
2.583362, 0.5476401, 0
2.636923, 0.7219301, 0
2.664848, 0.8127035, 0
2.703809, 0.9395413, 0
2.733757, 1.037068, 0
2.76405, 1.135711, 0
2.819867, 1.317911, 0
2.869648, 1.480833, 0
2.900779, 1.582711, 0
2.936191, 1.698807, 0
2.966406, 1.798151, 0
3.003721, 1.92095, 0
3.031335, 2.011853, 0
3.087955, 2.198382, 0
3.120408, 2.305257, 0
3.155152, 2.419621, 0
3.183944, 2.514345, 0
3.221328, 2.637371, 0
3.253651, 2.743805, 0
3.302017, 2.902898, 0
3.331941, 3.001201, 0
3.36409, 3.10691, 0
3.404472, 3.239721, 0
3.434679, 3.339007, 0
3.466465, 3.443358, 0
3.520424, 3.62053, 0
3.547839, 3.710674, 0
3.586875, 3.839165, 0
3.621161, 3.952067, 0
3.653244, 4.057778, 0
3.683966, 4.158968, 0
3.736046, 4.330675, 0
3.770372, 4.443881, 0
3.801789, 4.547519, 0
3.83646, 4.66194, 0
3.865265, 4.756993, 0
3.902101, 4.878485, 0
3.950276, 5.037511, 0
3.980731, 5.138077, 0
4.020014, 5.267855, 0
4.053769, 5.379292, 0
4.083004, 5.475764, 0
4.138359, 5.658671, 0
4.186238, 5.817151, 0
4.219021, 5.925665, 0
4.252511, 6.036541, 0
4.281846, 6.13368, 0
4.314427, 6.241611, 0
4.347501, 6.351177, 0
4.402012, 6.531624, 0
4.434912, 6.640424, 0
4.466013, 6.743239, 0
4.502733, 6.864742, 0
4.532442, 6.962991, 0
4.570598, 7.089103, 0
4.620646, 7.254836, 0
4.653222, 7.362507, 0
4.687333, 7.475167, 0
4.717385, 7.574542, 0
4.753402, 7.693747, 0
4.786193, 7.802367, 0
4.836654, 7.969637, 0
4.866203, 8.067562, 0
4.899855, 8.179063, 0
4.937735, 8.304625, 0
4.970348, 8.412796, 0
5.00364, 8.523259, 0
5.052547, 8.685525, 0
5.088382, 8.804366, 0
