Time, Distance From Path, Angle From Next Waypoint
5.013232, 0.08233842, 0
5.044765, 0.1636124, 0
5.081993, 0.2599995, 0
5.11269, 0.339747, 0
5.145841, 0.4261935, 0
5.195338, 0.5554596, 0
5.2297, 0.6451117, 0
5.263553, 0.7333162, 0
5.298979, 0.8255665, 0
5.330174, 0.9067473, 0
5.363026, 0.9921509, 0
5.413847, 1.123976, 0
5.445904, 1.207108, 0
5.481307, 1.298814, 0
5.515416, 1.387005, 0
5.5479, 1.470985, 0
5.579039, 1.55153, 0
5.630066, 1.683623, 0
5.664121, 1.771736, 0
5.697533, 1.858312, 0
5.731842, 1.947298, 0
5.763462, 2.029302, 0
5.797798, 2.118331, 0
5.845421, 2.118331, 0
5.87899, 2.118331, 0
5.911971, 2.118331, 0
5.946993, 2.118331, 0
5.980857, 2.118331, 0
6.01155, 2.118331, 0
6.060659, 2.118331, 0
6.095499, 2.118331, 0
6.128487, 2.118331, 0
6.162873, 2.118331, 0
6.194458, 2.200749, 0
6.230868, 2.295692, 0
6.26138, 2.375198, 0
6.296493, 2.466712, 0
6.329159, 2.551797, 0
6.361592, 2.636304, 0
6.398383, 2.732251, 0
6.431726, 2.819263, 0
6.462173, 2.898689, 0
6.514658, 3.03542, 0
6.541307, 3.104827, 0
6.580006, 3.205647, 0
6.618344, 3.305396, 0
6.649033, 3.385259, 0
6.680332, 3.46673, 0
6.727088, 3.588579, 0
6.760954, 3.676988, 0
6.79556, 3.7674, 0
6.833642, 3.866927, 0
6.862157, 3.941399, 0
6.894796, 4.026709, 0
6.945546, 4.159554, 0
6.984167, 4.260657, 0
7.011706, 4.332798, 0
7.047752, 4.427204, 0
7.078865, 4.508728, 0
7.111122, 4.593315, 0
7.163447, 4.730616, 0
7.194812, 4.812852, 0
7.229973, 4.904994, 0
7.263623, 4.993115, 0
7.292771, 5.069402, 0
7.329068, 5.164405, 0
7.378874, 5.295141, 0
7.407557, 5.37047, 0
7.444625, 5.467812, 0
7.480096, 5.560885, 0
7.513178, 5.647682, 0
7.543399, 5.726979, 0
7.590074, 5.849475, 0
7.630221, 5.954731, 0
7.658091, 6.027828, 0
7.685202, 6.098899, 0
7.730584, 6.098899, 0
7.758822, 6.098899, 0
7.804738, 6.098899, 0
7.83603, 6.098899, 0
7.867909, 6.098899, 0
7.902905, 6.098899, 0
7.946495, 6.098899, 0
7.976471, 6.098899, 0
8.028596, 6.098899, 0
8.056105, 6.098899, 0
8.08541, 6.098899, 0
8.117885, 6.098899, 0
8.152288, 6.098899, 0
8.189978, 6.000216, 0
8.230271, 5.894938, 0
8.251614, 5.83921, 0
8.285654, 5.750293, 0
8.319503, 5.661962, 0
8.352023, 5.576987, 0
8.386376, 5.487174, 0
8.445827, 5.331655, 0
8.470771, 5.266323, 0
8.502339, 5.183642, 0
8.536223, 5.095026, 0
8.570662, 5.005144, 0
8.601333, 4.925109, 0
8.664325, 4.760719, 0
8.689216, 4.695733, 0
8.719809, 4.615961, 0
8.752204, 4.615961, 0
8.786666, 4.615961, 0
8.844759, 4.615961, 0
8.878579, 4.615961, 0
8.904459, 4.615961, 0
8.936822, 4.615961, 0
8.973529, 4.519991, 0
9.030197, 4.371431, 0
9.060676, 4.291431, 0
9.112023, 4.156608, 0
9.144917, 4.070395, 0
9.178964, 3.981148, 0
9.212525, 3.893139, 0
9.243746, 3.81126, 0
9.295404, 3.81126, 0
9.327806, 3.81126, 0
9.36046, 3.81126, 0
9.396581, 3.81126, 0
9.428935, 3.81126, 0
9.460835, 3.81126, 0
9.512762, 3.81126, 0
9.544418, 3.81126, 0
9.578686, 3.81126, 0
9.610705, 3.81126, 0
9.644592, 3.81126, 0
9.678462, 3.81126, 0
9.711128, 3.81126, 0
9.744362, 3.81126, 0
9.778661, 3.81126, 0
9.811103, 3.81126, 0
9.843666, 3.81126, 0
9.877307, 3.81126, 0
9.912042, 3.81126, 0
9.944051, 3.81126, 0
9.978565, 3.81126, 0
10.00988, 3.81126, 0
10.0465, 3.81126, 0
10.07943, 3.81126, 0
10.11302, 3.81126, 0
10.14532, 3.81126, 0
10.1807, 3.81126, 0
10.21194, 3.81126, 0
10.24622, 3.81126, 0
10.27854, 3.81126, 0
10.31366, 3.81126, 0
10.34525, 3.81126, 0
10.37906, 3.81126, 0
10.41428, 3.81126, 0
10.44641, 3.81126, 0
10.48167, 3.81126, 0
10.51256, 3.81126, 0
10.54727, 3.81126, 0
10.58004, 3.81126, 0
10.61584, 3.81126, 0
10.64465, 3.81126, 0
10.68081, 3.81126, 0
10.71264, 3.81126, 0
10.74784, 3.81126, 0
10.77978, 3.81126, 0
10.81311, 3.81126, 0
10.84595, 3.81126, 0
10.88134, 3.81126, 0
10.91578, 3.81126, 0
10.94663, 3.81126, 0
10.97984, 3.81126, 0
11.01316, 3.81126, 0
11.04679, 3.81126, 0
11.08014, 3.81126, 0
11.11229, 3.81126, 0
11.14759, 3.81126, 0
11.17848, 3.81126, 0
11.21523, 3.81126, 0
11.24724, 3.81126, 0
11.28261, 3.81126, 0
11.3129, 3.81126, 0
11.34528, 3.81126, 0
11.3788, 3.81126, 0
11.41478, 3.81126, 0
11.44443, 3.81126, 0
11.479, 3.81126, 0
11.5125, 3.81126, 0
11.5478, 3.81126, 0
11.57853, 3.81126, 0
11.61194, 3.81126, 0
11.64674, 3.81126, 0
11.67955, 3.81126, 0
11.7107, 3.81126, 0
11.74649, 3.81126, 0
11.77858, 3.81126, 0
11.8114, 3.81126, 0
11.84444, 3.81126, 0
11.87842, 3.81126, 0
11.91206, 3.81126, 0
11.94699, 3.81126, 0
11.97874, 3.81126, 0
12.02949, 3.81126, 0
12.06032, 3.81126, 0
12.09626, 3.81126, 0
12.12951, 3.81126, 0
12.16108, 3.81126, 0
12.19623, 3.81126, 0
12.22908, 3.81126, 0
12.26345, 3.81126, 0
12.29438, 3.81126, 0
12.32741, 3.81126, 0
12.36277, 3.81126, 0
12.39683, 3.81126, 0
12.43032, 3.81126, 0
12.46261, 3.81126, 0
12.49566, 3.81126, 0
12.52834, 3.81126, 0
12.56112, 3.81126, 0
12.59336, 3.81126, 0
12.62823, 3.81126, 0
12.65983, 3.81126, 0
12.69752, 3.81126, 0
12.73041, 3.81126, 0
12.76267, 3.81126, 0
12.79905, 3.81126, 0
12.82683, 3.81126, 0
12.86252, 3.81126, 0
12.89391, 3.81126, 0
12.92846, 3.81126, 0
12.95929, 3.81126, 0
12.99311, 3.81126, 0
13.02517, 3.81126, 0
13.06104, 3.81126, 0
13.09616, 3.81126, 0
13.12688, 3.81126, 0
13.16114, 3.81126, 0
13.19873, 3.81126, 0
13.22893, 3.81126, 0
13.26303, 3.81126, 0
13.29504, 3.81126, 0
13.32825, 3.81126, 0
13.36227, 3.81126, 0
